id,fare_amount
1730,8.819999999999999
1731,13.660000000000002
1732,6.44
1733,6.659999999999999
1734,6.44
1735,12.579999999999998
1736,15.55
1737,6.7
1738,6.35
1739,11.809999999999999
1740,35.605000000000004
1741,7.99
1742,5.140000000000001
1743,8.61
1744,9.77
1745,7.1800000000000015
1746,28.347
1747,11.870000000000001
1748,7.140000000000001
1749,28.706999999999994
1750,8.92
1751,13.329999999999998
1752,9.35
1753,7.290000000000001
1754,8.84
1755,6.5200000000000005
1756,19.47
1757,16.19
1758,7.390000000000001
1759,5.279999999999999
1760,6.6800000000000015
1761,10.77
1762,16.38
1763,4.68
1764,7.280000000000001
1765,13.379999999999999
1766,7.540000000000001
1767,7.160000000000001
1768,13.55
1769,22.509999999999998
1770,10.41
1771,7.730000000000001
1772,6.970000000000001
1773,9.4
1774,16.033
1775,5.57
1776,12.570000000000002
1777,5.44
1778,9.55
1779,11.790000000000001
1780,7.249999999999998
1781,10.879999999999999
1782,9.52
1783,17.653
1784,9.319999999999999
1785,6.409999999999999
1786,7.58
1787,31.012999999999998
1788,6.220000000000001
1789,8.01
1790,13.790000000000001
1791,5.14
1792,9.319999999999999
1793,7.220000000000001
1794,8.629999999999999
1795,9.36
1796,8.19
1797,34.016000000000005
1798,9.52
1799,4.930000000000001
1800,4.85
1801,28.231
1802,10.73
1803,22.02
1804,10.52
1805,4.369999999999999
1806,7.05
1807,13.010000000000002
1808,5.859999999999999
1809,5.5200000000000005
1810,6.470000000000001
1811,23.637
1812,9.8
1813,10.73
1814,9.52
1815,6.08
1816,5.450000000000001
1817,8.47
1818,20.98
1819,7.140000000000001
1820,11.03
1821,5.499999999999999
1822,17.58
1823,10.0
1824,9.139999999999999
1825,7.390000000000001
1826,18.05
1827,5.5600000000000005
1828,6.049999999999999
1829,12.183000000000002
1830,12.73
1831,21.630000000000003
1832,8.760000000000002
1833,11.120000000000001
1834,72.38000000000001
1835,7.95
1836,12.89
1837,8.43
1838,7.580000000000001
1839,10.059999999999999
1840,24.8
1841,4.7299999999999995
1842,18.28
1843,11.197000000000001
1844,5.72
1845,6.909999999999999
1846,9.5
1847,7.359999999999999
1848,7.57
1849,9.19
1850,6.11
1851,6.3999999999999995
1852,22.43
1853,19.52
1854,11.4
1855,4.02
1856,21.919999999999998
1857,14.84
1858,11.2
1859,11.93
1860,12.08
1861,5.1
1862,35.06
1863,15.49
1864,8.05
1865,17.869999999999997
1866,4.640000000000001
1867,21.669999999999998
1868,9.059999999999999
1869,5.57
1870,20.07
1871,16.68
1872,12.540000000000001
1873,6.02
1874,13.38
1875,7.4799999999999995
1876,12.07
1877,15.309999999999999
1878,15.65
1879,15.290000000000001
1880,21.29
1881,4.5600000000000005
1882,6.17
1883,8.39
1884,19.6
1885,22.06
1886,6.15
1887,9.85
1888,16.714000000000002
1889,18.93
1890,6.909999999999999
1891,12.0
1892,5.790000000000001
1893,9.25
1894,12.13
1895,14.36
1896,10.040000000000001
1897,17.692999999999998
1898,18.36
1899,7.469999999999999
1900,8.73
1901,9.540000000000001
1902,11.469999999999999
1903,35.1
1904,11.15
1905,20.4
1906,20.04
1907,4.95
1908,4.53
1909,14.680000000000001
1910,11.77
1911,9.5
1912,29.79
1913,9.35
1914,7.4
1915,23.37
1916,8.99
1917,6.36
1918,5.6
1919,8.24
1920,6.7299999999999995
1921,9.190000000000001
1922,8.921000000000001
1923,20.990000000000002
1924,7.75
1925,16.607000000000003
1926,8.97
1927,11.349999999999998
1928,6.45
1929,10.169999999999998
1930,6.7
1931,14.98
1932,7.17
1933,7.12
1934,15.05
1935,6.18
1936,8.18
1937,9.1
1938,15.610000000000003
1939,6.960000000000001
1940,9.18
1941,26.060000000000002
1942,6.88
1943,12.429999999999998
1944,7.42
1945,7.57
1946,13.780000000000001
1947,6.459999999999999
1948,4.390000000000001
1949,26.377
1950,10.370000000000001
1951,6.15
1952,5.779999999999999
1953,26.939999999999998
1954,4.74
1955,5.65
1956,6.3
1957,13.400000000000002
1958,9.4
1959,20.52
1960,8.760000000000002
1961,6.029999999999999
1962,10.8
1963,10.97
1964,6.529999999999999
1965,10.820000000000002
1966,17.79
1967,21.3
1968,16.509999999999998
1969,13.24
1970,13.290000000000001
1971,14.569999999999999
1972,5.51
1973,7.3
1974,13.27
1975,6.109999999999999
1976,8.44
1977,4.55
1978,17.619999999999997
1979,4.9
1980,7.4
1981,6.94
1982,5.41
1983,4.74
1984,5.8
1985,8.97
1986,7.9799999999999995
1987,7.279999999999999
1988,15.220000000000002
1989,9.32
1990,5.01
1991,14.300000000000002
1992,5.819999999999999
1993,5.8
1994,6.199999999999999
1995,7.359999999999999
1996,4.459999999999999
1997,12.400000000000002
1998,11.67
1999,35.396
2000,6.510000000000001
2001,11.11
2002,7.8
2003,12.69
2004,19.94
2005,5.7700000000000005
2006,9.85
2007,19.880000000000003
2008,6.88
2009,32.952999999999996
2010,9.65
2011,7.790000000000001
2012,6.45
2013,15.12
2014,10.940000000000001
2015,17.380000000000003
2016,6.01
2017,6.8
2018,15.87
2019,7.760000000000001
2020,7.0200000000000005
2021,12.48
2022,14.65
2023,8.63
2024,9.3
2025,34.96099999999999
2026,9.4
2027,30.915
2028,5.909999999999999
2029,8.3
2030,29.77
2031,10.629999999999999
2032,6.590000000000001
2033,12.799999999999999
2034,5.85
2035,4.62
2036,7.720000000000001
2037,6.640000000000001
2038,7.1
2039,11.299999999999999
2040,16.52
2041,5.99
2042,6.880000000000001
2043,5.97
2044,6.739999999999999
2045,9.78
2046,8.94
2047,12.939999999999998
2048,15.09
2049,5.37
2050,8.48
2051,11.18
2052,19.12
2053,24.65
2054,5.0
2055,22.663
2056,5.77
2057,42.910000000000004
2058,11.78
2059,13.8
2060,9.59
2061,11.669999999999998
2062,8.68
2063,18.701
2064,50.786
2065,21.599999999999998
2066,9.639999999999999
2067,8.129999999999999
2068,4.65
2069,9.16
2070,12.227
2071,7.140000000000001
2072,8.470000000000002
2073,12.58
2074,8.6
2075,4.9399999999999995
2076,8.959999999999999
2077,13.959999999999999
2078,5.92
2079,10.320000000000002
2080,28.673000000000002
2081,5.17
2082,8.860000000000001
2083,6.250000000000001
2084,10.41
2085,12.120000000000001
2086,7.120000000000002
2087,5.76
2088,6.3100000000000005
2089,27.473000000000003
2090,5.74
2091,11.57
2092,27.089999999999996
2093,15.01
2094,9.27
2095,6.880000000000001
2096,4.29
2097,6.410000000000001
2098,10.52
2099,13.24
2100,14.34
2101,8.42
2102,5.869999999999999
2103,6.140000000000001
2104,15.309999999999999
2105,32.58
2106,10.260000000000002
2107,11.19
2108,7.590000000000001
2109,8.020000000000001
2110,29.395999999999997
2111,7.4
2112,10.42
2113,7.45
2114,11.299999999999999
2115,21.93
2116,21.41
2117,4.89
2118,9.830000000000002
2119,18.5
2120,6.909999999999999
2121,7.93
2122,9.62
2123,6.709999999999999
2124,19.970000000000002
2125,5.900000000000001
2126,4.84
2127,18.119999999999997
2128,7.839999999999999
2129,12.65
2130,13.45
2131,4.42
2132,6.969999999999999
2133,7.529999999999999
2134,5.66
2135,4.8100000000000005
2136,10.059999999999999
2137,14.74
2138,6.419999999999999
2139,4.8100000000000005
2140,8.15
2141,6.290000000000001
2142,6.67
2143,5.430000000000001
2144,8.78
2145,7.289999999999999
2146,12.66
2147,9.27
2148,6.180000000000001
2149,5.7
2150,6.339999999999999
2151,21.549999999999997
2152,16.580000000000002
2153,36.28499999999999
2154,4.54
2155,7.38
2156,21.61
2157,15.87
2158,7.32
2159,49.674
2160,6.669999999999999
2161,12.419999999999998
2162,6.22
2163,23.749999999999996
2164,8.899999999999999
2165,7.050000000000002
2166,21.218
2167,14.77
2168,12.809999999999999
2169,7.1800000000000015
2170,14.919999999999998
2171,20.052
2172,6.1499999999999995
2173,13.0
2174,7.539999999999999
2175,54.077999999999996
2176,15.350000000000003
2177,5.4799999999999995
2178,8.120000000000001
2179,5.199999999999999
2180,6.180000000000001
2181,7.1
2182,6.13
2183,45.525
2184,6.55
2185,8.31
2186,4.27
2187,6.340000000000001
2188,7.140000000000001
2189,4.8999999999999995
2190,7.529999999999999
2191,5.65
2192,9.9
2193,12.249999999999998
2194,10.68
2195,10.32
2196,5.630000000000001
2197,8.64
2198,32.022999999999996
2199,8.620000000000001
2200,11.48
2201,6.5200000000000005
2202,8.84
2203,7.18
2204,9.509999999999998
2205,8.389999999999999
2206,12.370000000000001
2207,25.419999999999998
2208,10.85
2209,7.339999999999999
2210,5.800000000000001
2211,4.75
2212,6.05
2213,5.970000000000001
2214,5.9
2215,5.159999999999999
2216,6.649999999999999
2217,17.479999999999997
2218,5.91
2219,9.7
2220,5.449999999999999
2221,13.854999999999999
2222,12.390000000000002
2223,6.5200000000000005
2224,9.260000000000002
2225,15.45
2226,8.89
2227,9.870000000000001
2228,10.5
2229,7.510000000000001
2230,11.26
2231,8.190000000000001
2232,6.95
2233,9.4
2234,5.88
2235,31.97
2236,6.93
2237,12.389999999999999
2238,5.76
2239,13.48
2240,9.69
2241,5.4799999999999995
2242,14.319999999999999
2243,6.029999999999999
2244,11.66
2245,14.64
2246,50.005
2247,3.94
2248,8.879999999999999
2249,7.280000000000001
2250,10.45
2251,13.98
2252,18.0
2253,17.220000000000002
2254,9.6
2255,7.88
2256,5.36
2257,8.47
2258,6.7
2259,8.58
2260,28.669999999999998
2261,5.58
2262,4.34
2263,5.380000000000001
2264,11.34
2265,20.517
2266,8.0
2267,5.7700000000000005
2268,4.89
2269,7.2
2270,7.17
2271,7.26
2272,20.05
2273,8.82
2274,9.08
2275,12.59
2276,17.39
2277,4.17
2278,12.33
2279,7.459999999999999
2280,8.669999999999998
2281,9.709999999999999
2282,5.630000000000001
2283,5.5200000000000005
2284,23.449999999999996
2285,14.469999999999999
2286,13.829999999999998
2287,9.51
2288,8.02
2289,4.76
2290,15.720000000000002
2291,8.77
2292,10.29
2293,7.4
2294,11.239999999999998
2295,7.81
2296,7.110000000000001
2297,39.358999999999995
2298,4.91
2299,31.092000000000002
2300,7.510000000000001
2301,12.64
2302,7.089999999999999
2303,8.219999999999999
2304,12.07
2305,6.29
2306,7.44
2307,5.86
2308,6.409999999999999
2309,5.36
2310,16.699999999999996
2311,7.99
2312,5.18
2313,15.85
2314,19.3
2315,9.84
2316,7.44
2317,5.03
2318,5.56
2319,9.850000000000001
2320,7.0200000000000005
2321,8.03
2322,6.1
2323,5.84
2324,13.41
2325,38.455
2326,46.27
2327,14.889999999999997
2328,6.419999999999999
2329,6.790000000000001
2330,6.02
2331,8.34
2332,8.690000000000001
2333,7.840000000000001
2334,7.610000000000001
2335,7.200000000000001
2336,7.85
2337,5.0
2338,4.730000000000001
2339,14.13
2340,22.57
2341,6.55
2342,6.7299999999999995
2343,9.34
2344,5.470000000000001
2345,5.1899999999999995
2346,6.640000000000001
2347,8.080000000000002
2348,4.84
2349,9.3
2350,8.42
2351,20.04
2352,6.26
2353,7.68
2354,5.35
2355,6.19
2356,17.719
2357,6.15
2358,16.34
2359,5.18
2360,6.56
2361,8.28
2362,9.58
2363,7.01
2364,5.54
2365,6.6800000000000015
2366,11.319999999999999
2367,6.39
2368,6.18
2369,5.430000000000001
2370,13.929999999999998
2371,9.63
2372,5.63
2373,9.059999999999999
2374,11.66
2375,7.459999999999999
2376,17.009999999999998
2377,5.56
2378,9.290000000000001
2379,13.469999999999999
2380,4.220000000000001
2381,7.01
2382,6.910000000000001
2383,14.34
2384,6.220000000000001
2385,6.43
2386,13.920000000000002
2387,7.8100000000000005
2388,9.91
2389,12.0
2390,28.017000000000003
2391,19.759999999999998
2392,6.65
2393,7.62
2394,51.463
2395,36.092
2396,6.01
2397,5.64
2398,4.5200000000000005
2399,6.19
2400,13.3
2401,12.239999999999998
2402,28.270000000000003
2403,15.360000000000003
2404,30.195999999999998
2405,13.91
2406,12.2
2407,35.616
2408,4.65
2409,46.99
2410,12.969999999999999
2411,8.36
2412,6.300000000000001
2413,20.119999999999997
2414,17.44
2415,7.459999999999999
2416,7.5
2417,5.199999999999999
2418,55.343999999999994
2419,32.53
2420,30.903999999999996
2421,9.059999999999999
2422,9.27
2423,33.801
2424,7.58
2425,8.25
2426,11.8
2427,5.82
2428,10.03
2429,7.790000000000001
2430,33.384
2431,9.59
2432,4.779999999999999
2433,15.63
2434,10.43
2435,17.0
2436,8.27
2437,33.245
2438,7.090000000000001
2439,16.369999999999997
2440,15.719999999999999
2441,14.49
2442,30.516999999999996
2443,9.0
2444,8.1
2445,6.95
2446,30.731999999999992
2447,37.064
2448,7.49
2449,11.96
2450,5.6499999999999995
2451,6.68
2452,9.940000000000001
2453,13.819999999999999
2454,6.15
2455,22.07
2456,12.919999999999998
2457,17.69
2458,9.58
2459,29.009999999999998
2460,10.059999999999999
2461,16.46
2462,21.949999999999996
2463,11.61
2464,6.829999999999998
2465,17.43
2466,6.840000000000001
2467,12.95
2468,5.01
2469,15.02
2470,18.32
2471,16.61
2472,9.209999999999999
2473,4.68
2474,12.04
2475,11.94
2476,13.910000000000002
2477,7.409999999999999
2478,19.44
2479,28.583999999999996
2480,16.275
2481,8.05
2482,12.76
2483,11.950000000000001
2484,6.460000000000001
2485,8.24
2486,7.2
2487,35.943999999999996
2488,11.73
2489,5.220000000000001
2490,7.709999999999999
2491,26.639999999999997
2492,6.250000000000001
2493,5.06
2494,7.2
2495,5.2
2496,16.11
2497,14.969999999999999
2498,10.110000000000001
2499,4.1899999999999995
2500,6.960000000000001
2501,6.57
2502,29.839999999999996
2503,7.470000000000001
2504,6.1899999999999995
2505,6.3100000000000005
2506,7.99
2507,5.49
2508,9.360000000000001
2509,6.55
2510,8.92
2511,22.253
2512,8.94
2513,5.369999999999999
2514,5.85
2515,11.120000000000001
2516,12.6
2517,6.57
2518,6.5
2519,7.159999999999999
2520,7.31
2521,10.96
2522,7.0200000000000005
2523,5.880000000000001
2524,11.48
2525,7.290000000000001
2526,5.21
2527,6.709999999999999
2528,6.24
2529,6.4
2530,6.35
2531,4.750000000000001
2532,13.27
2533,12.17
2534,8.08
2535,9.17
2536,6.74
2537,6.1499999999999995
2538,10.500000000000002
2539,8.62
2540,5.13
2541,23.097
2542,16.630000000000003
2543,12.17
2544,11.899999999999999
2545,7.790000000000001
2546,9.249999999999998
2547,15.36
2548,5.7299999999999995
2549,6.5
2550,9.68
2551,8.14
2552,5.950000000000001
2553,7.140000000000001
2554,6.319999999999999
2555,6.3100000000000005
2556,30.134999999999998
2557,16.88
2558,10.84
2559,35.257
2560,7.4300000000000015
2561,15.373
2562,25.56
2563,5.4
2564,14.65
2565,4.680000000000001
2566,8.73
2567,8.39
2568,5.24
2569,43.098
2570,9.219999999999999
2571,54.44499999999999
2572,13.87
2573,7.289999999999999
2574,9.95
2575,12.580000000000002
2576,11.19
2577,9.05
2578,10.49
2579,5.57
2580,4.79
2581,4.77
2582,4.760000000000001
2583,12.61
2584,6.960000000000001
2585,13.14
2586,7.489999999999999
2587,10.46
2588,5.35
2589,5.17
2590,8.3
2591,8.069999999999999
2592,6.319999999999999
2593,7.0200000000000005
2594,9.739999999999998
2595,7.510000000000001
2596,7.850000000000001
2597,4.72
2598,7.81
2599,4.9
2600,31.0
2601,17.6
2602,6.300000000000001
2603,10.3
2604,5.3
2605,13.61
2606,7.18
2607,10.98
2608,5.51
2609,6.11
2610,16.64
2611,4.1
2612,5.21
2613,13.1
2614,11.19
2615,6.659999999999999
2616,9.370000000000001
2617,11.389999999999999
2618,7.4799999999999995
2619,17.250000000000004
2620,11.13
2621,4.0600000000000005
2622,5.180000000000001
2623,5.51
2624,5.84
2625,6.340000000000001
2626,3.9099999999999993
2627,11.209999999999999
2628,27.05
2629,6.839999999999999
2630,39.725
2631,10.469999999999999
2632,8.370000000000001
2633,25.963
2634,8.430000000000001
2635,21.359
2636,5.999999999999999
2637,4.39
2638,12.04
2639,7.529999999999999
2640,4.390000000000001
2641,15.338181818181818
2642,9.77
2643,11.21
2644,8.95
2645,12.85
2646,7.780000000000001
2647,4.5600000000000005
2648,10.48
2649,10.3
2650,6.69
2651,23.240000000000002
2652,11.819999999999997
2653,26.23
2654,27.119999999999997
2655,13.389999999999997
2656,12.830000000000002
2657,4.960000000000001
2658,21.86
2659,25.09
2660,4.96
2661,8.889999999999999
2662,5.2
2663,17.591
2664,6.29
2665,20.61
2666,5.86
2667,6.580000000000001
2668,6.969999999999999
2669,8.47
2670,6.85
2671,19.390000000000004
2672,18.15
2673,6.029999999999999
2674,7.030000000000001
2675,6.58
2676,8.1
2677,15.744
2678,12.540000000000001
2679,12.360000000000001
2680,7.909999999999999
2681,5.47
2682,16.53
2683,5.410000000000001
2684,11.82
2685,7.090000000000002
2686,14.689999999999998
2687,6.93
2688,5.99
2689,7.56
2690,9.23
2691,6.090000000000001
2692,5.9
2693,6.82
2694,13.25
2695,12.49
2696,15.809999999999997
2697,6.92
2698,7.05
2699,47.972
2700,5.590000000000001
2701,4.300000000000001
2702,6.890000000000001
2703,7.880000000000001
2704,12.38
2705,20.830000000000002
2706,13.940000000000001
2707,15.89
2708,11.34
2709,8.360000000000001
2710,11.479999999999999
2711,6.74
2712,6.0
2713,8.88
2714,13.539999999999997
2715,12.39
2716,6.63
2717,14.7
2718,52.059000000000005
2719,8.744
2720,6.88
2721,6.43
2722,11.59
2723,8.27
2724,13.05
2725,6.75
2726,9.930000000000001
2727,9.2
2728,6.4799999999999995
2729,7.49
2730,5.98
2731,8.600000000000001
2732,44.575
2733,10.67
2734,24.249999999999996
2735,12.739999999999998
2736,19.025
2737,6.07
2738,9.85
2739,29.487000000000002
2740,17.93
2741,7.37
2742,10.010000000000002
2743,6.9300000000000015
2744,35.38399999999999
2745,6.1899999999999995
2746,7.9799999999999995
2747,5.87
2748,12.054
2749,64.31
2750,16.470000000000002
2751,5.73
2752,17.22
2753,20.37
2754,11.120000000000001
2755,6.13
2756,7.109999999999999
2757,12.940000000000001
2758,17.02
2759,13.179999999999998
2760,6.579999999999998
2761,8.12
2762,5.99
2763,8.43
2764,16.4
2765,16.8
2766,14.8
2767,7.69
2768,6.7
2769,13.75
2770,35.343
2771,8.28
2772,8.970000000000002
2773,12.3
2774,9.51
2775,12.959999999999999
2776,10.129999999999999
2777,5.99
2778,15.472999999999999
2779,5.85
2780,6.619999999999999
2781,16.360000000000003
2782,9.35
2783,6.250000000000001
2784,8.650000000000002
2785,5.93
2786,7.029999999999999
2787,9.180000000000001
2788,10.540000000000001
2789,13.940000000000001
2790,11.39
2791,10.120000000000001
2792,14.279999999999998
2793,5.86
2794,11.75
2795,6.58
2796,6.43
2797,8.0
2798,12.190000000000001
2799,7.080000000000001
2800,4.16
2801,15.45
2802,15.479999999999999
2803,9.56
2804,8.080000000000002
2805,7.840000000000001
2806,6.67
2807,9.8
2808,5.86
2809,5.779999999999999
2810,6.16
2811,9.989999999999998
2812,45.647000000000006
2813,11.35
2814,6.82
2815,8.88
2816,6.01
2817,29.073
2818,10.84
2819,8.690000000000001
2820,6.1
2821,7.74
2822,12.260000000000002
2823,10.41
2824,4.85
2825,16.45
2826,8.29
2827,11.95
2828,9.669999999999998
2829,15.89
2830,14.309999999999999
2831,4.260000000000001
2832,6.390000000000001
2833,7.540000000000001
2834,7.13
2835,34.086
2836,6.25
2837,10.94
2838,23.743000000000002
2839,9.77
2840,5.37
2841,6.899999999999999
2842,9.900000000000002
2843,26.230000000000008
2844,15.460000000000003
2845,18.12
2846,9.110000000000001
2847,28.696000000000005
2848,10.649999999999999
2849,7.8
2850,8.35
2851,9.77
2852,4.4799999999999995
2853,9.22
2854,7.100000000000001
2855,8.26
2856,8.17
2857,13.89
2858,5.779999999999999
2859,9.55
2860,6.139999999999999
2861,35.88799999999999
2862,4.950000000000001
2863,5.92
2864,13.419999999999998
2865,9.740000000000002
2866,6.960000000000001
2867,13.309999999999999
2868,4.3
2869,7.4300000000000015
2870,8.17
2871,7.390000000000001
2872,4.720000000000001
2873,8.02
2874,11.52
2875,5.65
2876,6.1000000000000005
2877,4.319999999999999
2878,11.760000000000002
2879,9.03
2880,7.07
2881,10.809999999999999
2882,8.4
2883,6.4
2884,23.66
2885,6.8
2886,5.359999999999999
2887,5.05
2888,20.500000000000004
2889,8.47
2890,16.29
2891,7.409999999999999
2892,6.43
2893,10.35
2894,6.169999999999999
2895,4.42
2896,10.35
2897,10.709999999999997
2898,7.340000000000001
2899,9.06
2900,7.75
2901,11.559999999999999
2902,28.887
2903,4.430000000000001
2904,6.94
2905,8.71
2906,8.2
2907,14.48
2908,5.39
2909,7.56
2910,13.64
2911,7.040000000000001
2912,34.882999999999996
2913,6.63
2914,6.76
2915,6.029999999999999
2916,6.08
2917,20.59
2918,4.569999999999999
2919,5.58
2920,9.86
2921,21.229999999999997
2922,10.34
2923,13.7
2924,11.8
2925,11.209999999999999
2926,13.809999999999999
2927,5.4399999999999995
2928,9.49
2929,22.38
2930,7.38
2931,17.720000000000002
2932,9.7
2933,18.6
2934,13.029999999999998
2935,16.66
2936,4.74
2937,5.329999999999999
2938,6.12
2939,21.669999999999998
2940,7.87
2941,6.959999999999999
2942,9.95
2943,11.579999999999998
2944,6.0
2945,23.556
2946,6.17
2947,10.16
2948,5.93
2949,17.64
2950,6.029999999999999
2951,24.220000000000002
2952,4.07
2953,7.369999999999999
2954,11.709999999999999
2955,7.2700000000000005
2956,8.370000000000001
2957,9.68
2958,7.0
2959,4.819999999999999
2960,19.5
2961,11.790000000000001
2962,7.44
2963,4.52
2964,9.860000000000001
2965,8.65
2966,16.759999999999998
2967,7.33
2968,15.65
2969,6.220000000000001
2970,7.75
2971,13.260000000000002
2972,5.2700000000000005
2973,11.07
2974,4.78
2975,5.84
2976,7.45
2977,4.790000000000001
2978,5.680000000000001
2979,12.499999999999998
2980,16.29
2981,24.240000000000002
2982,8.370000000000001
2983,7.31
2984,6.81
2985,4.11
2986,15.004000000000001
2987,6.65
2988,4.51
2989,7.06
2990,7.7299999999999995
2991,7.75
2992,5.9399999999999995
2993,12.89
2994,8.04
2995,8.15
2996,9.549999999999999
2997,8.400000000000002
2998,6.55
2999,9.16
3000,9.46
3001,4.970000000000001
3002,5.34
3003,20.689999999999998
3004,7.719999999999999
3005,7.109999999999999
3006,5.45
3007,8.739999999999998
3008,8.41
3009,8.7
3010,7.260000000000001
3011,11.040000000000001
3012,11.18
3013,15.6
3014,4.67
3015,5.79
3016,5.34
3017,5.8100000000000005
3018,6.590000000000001
3019,5.32
3020,7.5
3021,4.4399999999999995
3022,7.2700000000000005
3023,5.930000000000001
3024,5.49
3025,36.714
3026,6.6
3027,13.38
3028,55.824
3029,8.709999999999999
3030,4.7
3031,6.0
3032,5.14
3033,8.37
3034,7.519999999999999
3035,16.76
3036,5.9399999999999995
3037,7.44
3038,5.369999999999999
3039,13.260000000000002
3040,8.250000000000002
3041,6.840000000000001
3042,14.780000000000001
3043,7.279999999999999
3044,74.10999999999999
3045,8.220000000000002
3046,9.419999999999998
3047,8.690000000000001
3048,5.51
3049,5.1
3050,13.85
3051,9.26
3052,39.402
3053,7.12
3054,6.68
3055,13.169999999999998
3056,12.129999999999999
3057,8.080000000000002
3058,11.000000000000002
3059,9.139999999999999
3060,10.96
3061,12.16
3062,7.779999999999999
3063,14.75
3064,11.2
3065,12.799999999999999
3066,5.5600000000000005
3067,21.73
3068,9.879999999999999
3069,7.409999999999999
3070,7.62
3071,10.03
3072,7.8
3073,15.459999999999999
3074,5.2
3075,10.739999999999998
3076,53.335
3077,8.61
3078,6.790000000000001
3079,7.94
3080,6.13
3081,6.890000000000001
3082,5.49
3083,10.78
3084,8.28
3085,9.09
3086,7.459999999999999
3087,6.8
3088,11.76
3089,7.56
3090,8.39
3091,7.529999999999999
3092,8.54
3093,14.73
3094,5.88
3095,26.933000000000003
3096,25.14
3097,6.380000000000001
3098,18.52
3099,9.010000000000002
3100,17.86
3101,8.379999999999999
3102,6.16
3103,5.15
3104,16.630000000000003
3105,5.83
3106,7.4799999999999995
3107,11.61
3108,6.470000000000001
3109,7.51
3110,12.45
3111,7.289999999999999
3112,4.94
3113,10.45
3114,11.53
3115,6.24
3116,16.3
3117,6.340000000000001
3118,5.76
3119,6.45
3120,49.547000000000004
3121,18.43
3122,33.11899999999999
3123,8.52
3124,10.7
3125,11.203999999999999
3126,5.35
3127,14.15
3128,9.899999999999999
3129,10.61
3130,12.74
3131,17.34
3132,11.169999999999998
3133,9.229999999999999
3134,11.55
3135,17.55
3136,10.07
3137,6.12
3138,7.929999999999998
3139,6.529999999999999
3140,51.556
3141,7.919999999999999
3142,10.510000000000002
3143,22.009999999999998
3144,8.23
3145,7.07
3146,7.62
3147,11.1
3148,6.68
3149,21.22
3150,8.2
3151,27.578000000000003
3152,17.4
3153,5.950000000000001
3154,12.9
3155,19.98
3156,15.969999999999999
3157,8.09
3158,5.859999999999999
3159,7.779999999999999
3160,7.4799999999999995
3161,8.379999999999999
3162,18.3
3163,5.889999999999999
3164,16.910000000000004
3165,14.589999999999998
3166,9.51
3167,8.08
3168,9.389999999999999
3169,11.77
3170,9.900000000000002
3171,12.34
3172,7.529999999999999
3173,7.13
3174,9.58
3175,6.859999999999998
3176,5.95
3177,7.590000000000001
3178,5.790000000000001
3179,6.01
3180,6.7700000000000005
3181,11.71
3182,9.510000000000002
3183,5.81
3184,4.43
3185,33.632
3186,7.7299999999999995
3187,33.967
3188,18.380000000000003
3189,11.720000000000002
3190,6.859999999999999
3191,5.99
3192,36.18599999999999
3193,9.280000000000001
3194,8.92
3195,6.739999999999999
3196,9.6
3197,9.709999999999997
3198,9.45
3199,4.7
3200,19.64
3201,4.459999999999999
3202,12.33
3203,8.760000000000002
3204,8.06
3205,4.92
3206,5.99
3207,52.765
3208,8.059999999999999
3209,11.05
3210,6.85
3211,12.600000000000001
3212,12.370000000000001
3213,8.440000000000001
3214,8.57
3215,7.649999999999999
3216,7.140000000000001
3217,6.790000000000001
3218,8.620000000000001
3219,8.7
3220,32.239999999999995
3221,17.3
3222,4.130000000000001
3223,4.260000000000001
3224,9.72
3225,17.484
3226,6.17
3227,6.890000000000001
3228,10.700000000000001
3229,16.389999999999997
3230,30.552000000000003
3231,7.119999999999999
3232,9.26
3233,5.53
3234,5.39
3235,7.0600000000000005
3236,11.4
3237,9.55
3238,7.82
3239,7.779999999999999
3240,5.91
3241,9.75
3242,8.09
3243,14.569999999999999
3244,5.959999999999999
3245,4.709999999999999
3246,10.32
3247,8.760000000000002
3248,5.93
3249,5.589999999999999
3250,5.6
3251,8.78
3252,10.62
3253,7.2
3254,5.96
3255,9.499999999999998
3256,7.49
3257,6.94
3258,6.51
3259,7.1
3260,10.360000000000001
3261,8.5
3262,7.219999999999999
3263,14.070000000000002
3264,4.42
3265,7.780000000000001
3266,52.0
3267,6.530000000000001
3268,9.94
3269,8.41
3270,10.150000000000002
3271,7.960000000000001
3272,6.36
3273,7.209999999999999
3274,7.7700000000000005
3275,24.900000000000002
3276,23.673
3277,18.81
3278,6.15
3279,6.7799999999999985
3280,7.12
3281,6.279999999999999
3282,16.419999999999998
3283,7.06
3284,6.590000000000001
3285,54.90599999999999
3286,29.762999999999998
3287,13.430000000000001
3288,20.326999999999998
3289,6.890000000000001
3290,6.9
3291,10.169999999999998
3292,17.434
3293,18.35
3294,6.4799999999999995
3295,14.297
3296,9.14
3297,4.05
3298,8.75
3299,5.71
3300,11.2
3301,13.280000000000001
3302,5.2700000000000005
3303,8.440000000000001
3304,5.39
3305,12.290000000000001
3306,7.08
3307,27.939999999999998
3308,4.06
3309,22.573999999999995
3310,8.349999999999998
3311,16.16
3312,11.169999999999998
3313,10.483
3314,28.576999999999998
3315,4.4399999999999995
3316,6.140000000000001
3317,5.12
3318,9.8
3319,14.430000000000001
3320,10.74
3321,5.76
3322,6.57
3323,17.794
3324,13.819999999999999
